participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.ingame,player.age,player.gender,player.contribution,player.MIq1,player.MIq2,player.MIq3,player.MIq4,player.MIq5,player.MIq6,player.MIq7,player.MIq8,player.MIq9,player.MIq10,player.Dq1,player.Dq2,player.Dq3,player.Dq4,player.Dq5,player.Dq6,player.payoff,group.id_in_subsession,group.group_id,group.actual_roll_p1,group.actual_roll_p2,group.reported_roll_p1,group.reported_roll_p2,group.checked,group.p1_cheat,group.p2_cheat,group.team_cheated,group.total_contribution,group.individual_share,group.max_amount,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,2,6,2,6,1,0,0,0,,,,10,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,6,1,6,1,0,0,0,,,,10,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,6,1,6,1,0,0,0,,,,10,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,6,1,6,1,0,0,0,,,,10,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,4,6,6,0,1,1,1,,,,10,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,4,6,6,0,1,1,1,,,,10,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,1,4,6,6,0,1,1,1,,,,10,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,4,,4,1,4,1,1,0,0,0,,,,10,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,4,,4,1,4,1,1,0,0,0,,,,10,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,4,,4,1,4,1,1,0,0,0,,,,10,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,2,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,2,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,2,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,4.00,2,,4,5,4,4,0,0,1,1,,,,11,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,4.00,2,,4,5,4,4,0,0,1,1,,,,11,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,4.00,2,,4,5,4,4,0,0,1,1,,,,11,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,11,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,2,6,6,1,0,1,1,,,,11,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,2,6,6,1,0,1,1,,,,11,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,2,6,6,1,0,1,1,,,,11,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,2,6,2,1,0,0,0,,,,12,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,2,6,2,1,0,0,0,,,,12,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,2,6,2,1,0,0,0,,,,12,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,4,1,4,1,0,0,0,,,,12,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,4,1,4,1,0,0,0,,,,12,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,1,4,1,4,1,0,0,0,,,,12,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,2,6,6,0,0,1,1,,,,12,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,2,6,6,0,0,1,1,,,,12,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,2,6,6,0,0,1,1,,,,12,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,1,6,6,1,0,1,1,,,,12,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,1,6,6,1,0,1,1,,,,12,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,4,,6,1,6,6,1,0,1,1,,,,12,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,2.00,1,,2,2,2,2,0,0,0,0,,,,13,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,2.00,1,,2,2,2,2,0,0,0,0,,,,13,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,2.00,1,,2,2,2,2,0,0,0,0,,,,13,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,3.00,2,,3,3,3,3,0,0,0,0,,,,13,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,3.00,2,,3,3,3,3,0,0,0,0,,,,13,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,3.00,2,,3,3,3,3,0,0,0,0,,,,13,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,13,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,13,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,1,6,6,0,0,1,1,,,,13,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,4,,2,2,4,2,1,1,0,1,,,,13,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,4,,2,2,4,2,1,1,0,1,,,,13,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,4,,2,2,4,2,1,1,0,1,,,,13,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,4,3,4,4,1,0,1,1,,,,14,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,4,3,4,4,1,0,1,1,,,,14,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,4,3,4,4,1,0,1,1,,,,14,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,2,5,2,5,1,0,0,0,,,,14,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,2,5,2,5,1,0,0,0,,,,14,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,2,5,2,5,1,0,0,0,,,,14,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,3,,4,3,4,3,1,0,0,0,,,,14,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,3,,4,3,4,3,1,0,0,0,,,,14,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,3,,4,3,4,3,1,0,0,0,,,,14,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,14,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,14,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,14,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,5,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,5,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,6.00,1,,6,5,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,5.00,2,,5,5,5,5,0,0,0,0,,,,15,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,5.00,2,,5,5,5,5,0,0,0,0,,,,15,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,5.00,2,,5,5,5,5,0,0,0,0,,,,15,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,3,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,3,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,6,3,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,2,6,6,0,0,1,1,,,,15,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,5,5,1,0,1,1,,,,16,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,5,5,1,0,1,1,,,,16,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,5,3,5,5,1,0,1,1,,,,16,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,6,5,6,1,0,0,0,,,,16,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,6,5,6,1,0,0,0,,,,16,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,5,6,5,6,1,0,0,0,,,,16,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,3,,1,2,1,2,1,0,0,0,,,,16,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,3,,1,2,1,2,1,0,0,0,,,,16,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,3,,1,2,1,2,1,0,0,0,,,,16,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,5,6,6,0,0,1,1,,,,16,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,5,6,6,0,0,1,1,,,,16,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,4,,6,5,6,6,0,0,1,1,,,,16,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,6.00,1,,2,2,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,6.00,1,,2,2,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,6.00,1,,2,2,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,2,6,2,1,0,0,0,,,,17,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,2,6,2,1,0,0,0,,,,17,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,2,6,2,1,0,0,0,,,,17,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,1,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,1,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,4,1,6,6,0,1,1,1,,,,17,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,5.00,4,,5,3,5,5,0,0,1,1,,,,17,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,5.00,4,,5,3,5,5,0,0,1,1,,,,17,v2rad2xh,,,,,,0
12,yipg4pi0,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:44.963408+00:00,1,,,377.33,3,1,,,,,,,,,,,,,,,,,,,,5.00,4,,5,3,5,5,0,0,1,1,,,,17,v2rad2xh,,,,,,0
1,xd2oh7n6,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:00.156769+00:00,1,,,290.67,1,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,3,6,3,1,0,0,0,,,,18,v2rad2xh,,,,,,0
2,b464xa27,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:11.971024+00:00,1,,,345.67,2,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,3,6,3,1,0,0,0,,,,18,v2rad2xh,,,,,,0
3,kc8t9i62,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:12.155510+00:00,1,,,240.67,3,1,,,,,,,,,,,,,,,,,,,,0.00,1,,6,3,6,3,1,0,0,0,,,,18,v2rad2xh,,,,,,0
4,l1s1e97a,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:20.523869+00:00,1,,,201.83,1,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,18,v2rad2xh,,,,,,0
5,0h2m256h,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:24:47.917620+00:00,1,,,201.83,2,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,18,v2rad2xh,,,,,,0
6,izi1d9qz,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:06.955807+00:00,1,,,246.33,3,1,,,,,,,,,,,,,,,,,,,,0.00,2,,6,4,6,4,1,0,0,0,,,,18,v2rad2xh,,,,,,0
7,sduforfk,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:09.140686+00:00,1,,,659.33,1,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,1,6,6,0,1,1,1,,,,18,v2rad2xh,,,,,,0
8,1guz5iln,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.332816+00:00,1,,,550.33,2,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,1,6,6,0,1,1,1,,,,18,v2rad2xh,,,,,,0
9,grtqba83,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:43.424497+00:00,1,,,550.33,3,1,,,,,,,,,,,,,,,,,,,,6.00,3,,2,1,6,6,0,1,1,1,,,,18,v2rad2xh,,,,,,0
10,20cefsbj,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:25:58.460070+00:00,1,,,327.33,1,1,,,,,,,,,,,,,,,,,,,,0.00,4,,3,4,3,3,1,0,1,1,,,,18,v2rad2xh,,,,,,0
11,ymullzmx,,0,880,880,LCG,FinalPage,127.0.0.1,2019-03-15 13:26:07.892745+00:00,1,,,260.33,2,1,,,,,,,,,,,,,,,,,,,,0.00,4,,3,4,3,3,1,0,1,1,,,,18,v2rad2xh,,,,,,0
