"meanP1","meanP2","meanLeader","BestFitness","AverageFitness","SDFitness"
0.4833562989044,0.522908927828539,0.806213745537238,183,35.715,38.3754218875898
0.4833562989044,0.522908927828539,0.82670371552046,184.5,29.47,33.4748375272345
0.4833562989044,0.522908927828539,0.852587280951929,131.5,28.34,28.6807470705568
0.4833562989044,0.522908927828539,0.868142704653678,149.5,30.48,34.5649673758991
0.4833562989044,0.522908927828539,0.837125897180596,175,28.82,34.8774564682829
0.4833562989044,0.522908927828539,0.822628559824446,219,32.155,39.032212480349
0.4833562989044,0.522908927828539,0.840387973737111,279,34.785,45.2862531263321
0.4833562989044,0.522908927828539,0.831428786275153,178,26.795,29.9038100170422
0.4833562989044,0.522908927828539,0.852986014885653,172,33.36,36.3126908277466
0.4833562989044,0.522908927828539,0.819703262916491,184,29.37,38.5059761857845
0.4833562989044,0.522908927828539,0.836018762544864,171,25.005,28.5340922265265
0.4833562989044,0.522908927828539,0.838018532373689,201.5,31.72,40.2504984598033
0.4833562989044,0.522908927828539,0.793020125325472,196,30.14,35.5850155730377
0.4833562989044,0.522908927828539,0.803031957532218,222.5,27.12,33.7504298513592
0.4833562989044,0.522908927828539,0.794412745446999,138.5,22.075,25.3537970578871
0.4833562989044,0.522908927828539,0.849433837280006,141,29.505,28.8976332434113
0.4833562989044,0.522908927828539,0.830614666143139,131.5,26.885,26.4594081146532
0.4833562989044,0.522908927828539,0.87956592223766,93,24.59,21.6908233633908
0.4833562989044,0.522908927828539,0.886827436111624,121,28.175,24.3036738088311
0.4833562989044,0.522908927828539,0.89208382175935,124,30.9,27.5745087962331
0.4833562989044,0.522908927828539,0.869856100198506,181.5,29.595,30.6334384375155
0.4833562989044,0.522908927828539,0.838706240178702,194.5,27.81,33.3938677610187
0.4833562989044,0.522908927828539,0.842629533685279,270,31.27,39.1085268028197
0.4833562989044,0.522908927828539,0.832272569949672,193,31.575,34.6716470053069
0.4833562989044,0.522908927828539,0.841365981063382,129.5,25.57,26.1406471676474
0.4833562989044,0.522908927828539,0.828516665796903,122.5,28.125,30.1931806301631
0.4833562989044,0.522908927828539,0.813733029113158,177,27.465,36.0591023686997
0.4833562989044,0.522908927828539,0.811914836336011,189,31.415,40.0463150425211
0.4833562989044,0.522908927828539,0.822462870875286,188,38.9,43.4459492363846
0.4833562989044,0.522908927828539,0.818968700231276,164,29.32,34.5856804606949
0.4833562989044,0.522908927828539,0.800421251656456,255,39.745,54.8350830981757
0.4833562989044,0.522908927828539,0.79138497550342,222,31.17,42.7936805020215
0.4833562989044,0.522908927828539,0.80155181112364,183,33.365,43.2816623754194
0.4833562989044,0.522908927828539,0.807496374022897,152.5,25.215,29.6822613931982
0.4833562989044,0.522908927828539,0.780180575365693,201,31.19,40.2986189201155
0.4833562989044,0.522908927828539,0.794998748723731,141,35.525,37.1189308204388
0.4833562989044,0.522908927828539,0.813984050228443,269.5,30.175,38.2159186647912
0.4833562989044,0.522908927828539,0.812585701941017,185,29.84,36.3128855444683
0.4833562989044,0.522908927828539,0.820723349678863,236,37.505,44.4343514739339
0.4833562989044,0.522908927828539,0.830856688570266,205,33.3,37.7725115164802
0.4833562989044,0.522908927828539,0.834429484328976,209,28.625,36.263094117153
0.4833562989044,0.522908927828539,0.803309297215148,206,27.01,37.1450188348643
0.4833562989044,0.522908927828539,0.827272731664801,140,23.435,27.007916441389
0.4833562989044,0.522908927828539,0.872281703026935,111.5,30.76,28.6741075614298
0.4833562989044,0.522908927828539,0.888466752693652,132,30.61,27.4392423401598
0.4833562989044,0.522908927828539,0.895264707943405,186,27.6,28.6119986132822
0.4833562989044,0.522908927828539,0.892466559660147,139,29.295,28.3605123651912
0.4833562989044,0.522908927828539,0.890783652145862,171,28.25,27.0176242516255
0.4833562989044,0.522908927828539,0.90184256418651,105,29.36,24.7269002497199
0.4833562989044,0.522908927828539,0.895931248762595,157.5,26.33,25.2509845792639
0.4833562989044,0.522908927828539,0.897793373583243,175.5,28.76,27.2412046782669
0.4833562989044,0.522908927828539,0.894380172142119,106,26.96,24.9227777040371
0.4833562989044,0.522908927828539,0.888497290727272,178.5,28.29,28.1195302200798
0.4833562989044,0.522908927828539,0.88096140401678,120.5,26.86,28.2243071686714
0.4833562989044,0.522908927828539,0.881891063402115,142,29.225,29.7159426482612
0.4833562989044,0.522908927828539,0.882947424711306,122,26.46,23.7291833280065
0.4833562989044,0.522908927828539,0.887345667014352,120,25.215,21.4412816922417
0.4833562989044,0.522908927828539,0.898542775734336,203,30.29,32.1153366553248
0.4833562989044,0.522908927828539,0.89102242133418,184,28.44,29.6151476392904
0.4833562989044,0.522908927828539,0.897181025613407,108,29.69,25.2732321365167
0.4833562989044,0.522908927828539,0.900022846768347,211.5,29.53,30.1548042975282
0.4833562989044,0.522908927828539,0.892435575727302,158,28.975,28.8006361286368
0.4833562989044,0.522908927828539,0.903273436287619,153,29.515,27.380175586572
0.4833562989044,0.522908927828539,0.909070282186489,208,30.505,30.452686849663
0.4833562989044,0.522908927828539,0.897251115585605,149,28.29,26.6746370664394
0.4833562989044,0.522908927828539,0.888563950355632,261,30.205,36.0779245718783
0.4833562989044,0.522908927828539,0.901198771364015,245,34.02,37.1743720780048
0.4833562989044,0.522908927828539,0.895721629269971,232,24.375,27.146662555069
0.4833562989044,0.522908927828539,0.91987208552307,103.5,25.34,18.723517324747
0.4833562989044,0.522908927828539,0.934142979675951,85,22.575,17.4970957186002
0.4833562989044,0.522908927828539,0.936897817191027,83.5,23.975,18.4801798003847
0.4833562989044,0.522908927828539,0.934689155618476,105,22.815,20.1293362227292
0.4833562989044,0.522908927828539,0.938396688956938,112,22.61,17.8418388099773
0.4833562989044,0.522908927828539,0.946417331813339,92,24.215,18.1459090472623
0.4833562989044,0.522908927828539,0.937351075866805,124.5,24.35,21.8733152309365
0.4833562989044,0.522908927828539,0.937895973908851,93,24.615,19.552810513834
0.4833562989044,0.522908927828539,0.940036709224891,128,22.105,19.3298449047167
0.4833562989044,0.522908927828539,0.951810258333636,85.5,22.21,15.9196498870186
0.4833562989044,0.522908927828539,0.96055508193476,105,21.885,16.3503088964735
0.4833562989044,0.522908927828539,0.959170300925819,88,23.865,15.2290351007872
0.4833562989044,0.522908927828539,0.959241268600933,88,24.125,18.4322914659808
0.4833562989044,0.522908927828539,0.956014877848062,95.5,22.74,14.9778422202852
0.4833562989044,0.522908927828539,0.955215326947637,81,24.74,15.1653312765423
0.4833562989044,0.522908927828539,0.956035711957548,105,23.275,17.1888463659997
0.4833562989044,0.522908927828539,0.9617309562349,160,24.535,20.6186214501613
0.4833562989044,0.522908927828539,0.968901202586528,75.5,23.28,13.2981201679034
0.4833562989044,0.522908927828539,0.977762361665027,60,20.85,11.7448677809467
0.4833562989044,0.522908927828539,0.978801382410108,69,22.48,12.9945443097548
0.4833562989044,0.522908927828539,0.976959008960784,76.5,21.985,13.4585887488663
0.4833562989044,0.522908927828539,0.979459558756546,91.5,21.665,13.2491766468027
0.4833562989044,0.522908927828539,0.978126072836965,126,23.685,17.4617410068383
0.4833562989044,0.522908927828539,0.976362586273356,46,20.055,10.893862371709
0.4833562989044,0.522908927828539,0.977506478396608,102,21.13,14.0399178391219
0.4833562989044,0.522908927828539,0.977850431617864,66,20.25,10.7702123817256
0.4833562989044,0.522908927828539,0.978719764230494,78,21.865,13.4297376569817
0.4833562989044,0.522908927828539,0.97233824057824,111.5,21.77,17.3885222796737
0.4833562989044,0.522908927828539,0.968402924848125,114,21.555,15.920556402388
0.4833562989044,0.522908927828539,0.972397277800176,68.5,20.36,10.9763473897377
0.4833562989044,0.522908927828539,0.983093564131018,55,20.435,10.2527786329838
0.4833562989044,0.522908927828539,0.985273753334382,62.5,20.825,11.0557300377074
0.4833562989044,0.522908927828539,0.983321080156568,57,19.39,10.1403235459309
0.4833562989044,0.522908927828539,0.987892467059919,52,20.745,10.4853180180381
0.4833562989044,0.522908927828539,0.987892467059919,57,21.575,11.2443869274291
0.4833562989044,0.522908927828539,0.988197503147625,77,22.56,11.8709985283718
0.4833562989044,0.522908927828539,0.98825978202807,58,20.075,10.1519702521235
0.4833562989044,0.522908927828539,0.988352414991339,56,20.65,10.448406190381
0.4833562989044,0.522908927828539,0.988246875149274,58.5,20.25,10.2522478441845
0.4833562989044,0.522908927828539,0.988864601758577,54.5,19.255,9.63749385881972
0.4833562989044,0.522908927828539,0.99034026890475,66.5,20.525,11.4863500457603
0.4833562989044,0.522908927828539,0.992357758159103,41,18.885,9.18107820300519
0.4833562989044,0.522908927828539,0.993620742604081,40,18.87,9.01447209051684
0.4833562989044,0.522908927828539,0.993790187358406,41.5,18.79,9.07882985384964
0.4833562989044,0.522908927828539,0.994500238706681,43,20.295,8.83836191916474
0.4833562989044,0.522908927828539,0.994500238706681,42.5,18.85,9.15012281200353
0.4833562989044,0.522908927828539,0.992498821315872,53,20.865,9.33410575808043
0.4833562989044,0.522908927828539,0.994098591999098,42.5,20.73,8.97454874924223
0.4833562989044,0.522908927828539,0.994098591999098,36,18.13,8.63151964100942
0.4833562989044,0.522908927828539,0.995480115938942,40,18.48,9.77471485543443
0.4833562989044,0.522908927828539,0.994010606588862,64,19.905,10.0946768150347
0.4833562989044,0.522908927828539,0.994010606588862,48,20.36,10.3448323116209
0.4833562989044,0.522908927828539,0.994010606588862,48,19.05,9.47071509678358
0.4833562989044,0.522908927828539,0.994061387953939,54,20.445,10.8331923067744
0.4833562989044,0.522908927828539,0.994061387953939,43.5,20.275,9.61437659828953
0.4833562989044,0.522908927828539,0.994061387953939,60,18.875,9.4712150298372
0.4833562989044,0.522908927828539,0.994997235019565,52,21.19,9.52847407415365
0.4833562989044,0.522908927828539,0.994997235019565,54,21.045,10.1167665114138
0.4833562989044,0.522908927828539,0.994215918884182,45,19.12,10.4003496444722
0.4833562989044,0.522908927828539,0.993678005244553,54,20.92,10.7253876104288
0.4833562989044,0.522908927828539,0.994944304123741,72,19.25,10.2303025815022
0.4833562989044,0.522908927828539,0.993076109866307,43,19.42,9.30589039047828
0.4833562989044,0.522908927828539,0.995400778681624,43.5,19.51,9.66848990120469
0.4833562989044,0.522908927828539,0.996535794752964,51,19.945,9.80849327899247
0.4833562989044,0.522908927828539,0.99532962495877,51,18.4,10.6239675671891
0.4833562989044,0.522908927828539,0.994304973178612,54,20.155,10.2323252390637
0.4833562989044,0.522908927828539,0.993866886966031,57,19.51,10.5509777420451
0.4833562989044,0.522908927828539,0.995153247887514,41.5,18.71,8.60707367063378
0.4833562989044,0.522908927828539,0.996204144970061,42.5,19.23,9.3895546951779
0.4833562989044,0.522908927828539,0.997067459853761,43.5,19.465,8.97084362552014
0.4833562989044,0.522908927828539,0.997067459853761,38,19.575,9.12770646178575
0.4833562989044,0.522908927828539,0.997067459853761,40,18.14,8.80744634449232
0.4833562989044,0.522908927828539,0.996949164212899,51,19.2,9.96762435856886
0.4833562989044,0.522908927828539,0.99568167630616,49.5,21.06,9.12076108821423
0.4833562989044,0.522908927828539,0.99568167630616,45.5,18.815,10.0904132419807
0.4833562989044,0.522908927828539,0.99529058284055,41.5,18.81,8.63068872563412
0.4833562989044,0.522908927828539,0.99529058284055,48.5,19.3,8.12279496108316
0.4833562989044,0.522908927828539,0.99529058284055,46,19.61,9.22271569812736
0.4833562989044,0.522908927828539,0.99529058284055,44,19.335,9.22284575596837
0.4833562989044,0.522908927828539,0.99529058284055,39,19.245,8.80899878510376
0.4833562989044,0.522908927828539,0.995331191928307,46.5,19.47,9.34247928506771
0.4833562989044,0.522908927828539,0.995331191928307,42.5,19.405,9.30561224164854
0.4833562989044,0.522908927828539,0.995387059820776,51.5,20.255,9.68428253836227
0.4833562989044,0.522908927828539,0.995387059820776,45,19.105,9.30848830613513
0.4833562989044,0.522908927828539,0.995567285335549,41,19.75,9.51354695986601
