"P1_roll","P2_roll","P1_cheat","P2_cheat","check","cheated","payoff","th_payoff","ingame","n_game"
6,6,1,0,1,1,0,6,1,126
6,1,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,4,0,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,3,0,0,0,0,0,0,1,126
6,5,0,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,5,0,0,0,0,0,0,1,126
6,6,1,0,1,1,0,6,1,126
6,3,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,4,0,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,6,1,0,1,1,0,6,1,126
6,6,0,0,0,0,6,6,1,126
6,1,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,6,1,0,0,1,6,6,1,126
6,1,1,0,0,0,0,0,1,126
6,6,1,0,1,1,0,6,1,126
6,6,1,0,0,1,6,6,1,126
6,4,1,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,3,0,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,2,1,0,0,0,0,0,1,126
6,6,1,0,0,1,6,6,1,126
6,1,1,0,0,0,0,0,1,126
6,6,1,0,1,1,0,6,1,126
6,2,1,0,0,0,0,0,1,126
6,4,1,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,5,0,0,0,0,0,0,1,126
6,2,1,0,0,0,0,0,1,126
6,2,1,0,0,0,0,0,1,126
6,2,1,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,3,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,5,1,0,0,0,0,0,1,126
6,1,1,0,0,0,0,0,1,126
6,6,1,0,0,1,6,6,0,126
6,3,1,0,0,0,0,0,0,126
6,1,1,0,0,0,0,0,0,126
6,1,1,0,0,0,0,0,0,126
6,2,1,0,0,0,0,0,0,126
6,3,1,0,0,0,0,0,0,126
6,5,1,0,0,0,0,0,0,126
6,2,1,0,0,0,0,0,0,126
6,3,1,0,0,0,0,0,0,126
6,5,1,0,0,0,0,0,0,126
6,2,0,0,0,0,0,0,0,126
6,5,1,0,0,0,0,0,0,126
6,3,1,0,0,0,0,0,0,126
6,3,1,0,0,0,0,0,0,126
6,2,1,0,0,0,0,0,0,126
6,5,1,0,0,0,0,0,0,126
6,5,0,0,0,0,0,0,1,127
6,6,0,0,1,0,3,6,1,127
6,5,1,0,0,0,0,0,1,127
6,1,1,0,0,0,0,0,1,127
6,4,0,0,0,0,0,0,1,127
6,3,1,0,0,0,0,0,1,127
6,1,1,0,0,0,0,0,1,127
6,6,1,0,0,1,6,6,0,127
6,5,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,6,0,0,0,0,0,6,0,127
6,6,1,0,1,1,0,6,0,127
6,1,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,5,0,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,2,0,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,1,0,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,4,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,6,1,0,0,1,0,6,0,127
6,5,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,4,1,0,0,0,0,0,0,127
6,6,0,0,0,0,0,6,0,127
6,2,1,0,0,0,0,0,0,127
6,5,0,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,3,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,2,0,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,5,1,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,6,1,0,1,1,0,6,0,127
6,5,1,0,0,0,0,0,0,127
6,4,0,0,0,0,0,0,0,127
6,6,1,0,0,1,0,6,0,127
6,3,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,5,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,3,0,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,0,127
6,1,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,4,0,0,0,0,0,0,0,127
6,6,0,0,1,0,0,6,0,127
6,5,1,0,0,0,0,0,0,127
6,6,1,0,0,1,0,6,0,127
6,6,1,0,0,1,0,6,0,127
6,6,1,0,0,1,0,6,0,127
6,1,1,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,3,1,0,0,0,0,0,0,127
6,2,0,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,6,1,0,1,1,0,6,0,127
6,5,1,0,0,0,0,0,0,127
6,3,0,0,0,0,0,0,0,127
6,4,1,0,0,0,0,0,0,127
6,6,0,0,0,0,0,6,0,127
6,3,1,0,0,0,0,0,0,127
6,2,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,6,0,0,0,0,6,6,1,128
6,4,0,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,4,0,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,2,0,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,3,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,4,0,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,5,1,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,2,0,0,0,0,0,0,1,128
6,2,0,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,4,0,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,3,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,5,0,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,4,0,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,1,0,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,3,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,6,0,0,1,0,3,6,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,3,0,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,6,0,0,0,0,6,6,1,128
6,4,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,5,0,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,2,0,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,6,1,0,0,1,6,6,1,128
6,3,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,5,0,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,4,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,6,1,0,0,1,6,6,1,128
6,6,1,0,0,1,6,6,1,128
6,4,0,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,6,1,0,1,1,0,6,1,128
6,1,1,0,0,0,0,0,1,128
6,3,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,5,0,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,5,1,0,0,0,0,0,1,128
6,4,1,0,0,0,0,0,1,128
6,1,1,0,0,0,0,0,1,128
6,2,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,6,0,0,1,0,3,6,1,129
6,5,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,129
6,4,0,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,6,1,0,1,1,0,6,1,129
6,1,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,6,1,0,1,1,0,6,1,129
6,3,1,0,0,0,0,0,1,129
6,6,0,0,0,0,6,6,1,129
6,2,1,0,0,0,0,0,1,129
6,1,0,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,129
6,5,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,129
6,6,0,0,1,0,3,6,1,129
6,4,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,129
6,6,1,0,0,1,6,6,1,129
6,6,1,0,1,1,0,6,1,129
6,5,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,129
6,2,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,2,0,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,2,0,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,6,1,0,1,1,0,6,1,129
6,3,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,6,0,0,0,0,6,6,1,129
6,2,0,0,0,0,0,0,1,129
6,6,0,0,1,0,3,6,1,129
6,6,1,0,0,1,6,6,1,129
6,5,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,2,0,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,5,0,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,3,0,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,1,0,0,0,0,0,0,1,129
6,4,0,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,1,0,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,3,1,0,0,0,0,0,1,129
6,4,1,0,0,0,0,0,1,129
6,6,1,0,1,1,0,6,1,129
6,5,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,2,1,0,0,0,0,0,1,129
6,5,1,0,0,0,0,0,1,129
6,1,1,0,0,0,0,0,1,129
6,6,1,0,0,1,6,6,1,130
6,1,1,0,0,0,0,0,1,130
6,4,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,6,1,0,1,1,0,6,1,130
6,4,1,0,0,0,0,0,1,130
6,4,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,6,1,0,1,1,0,6,1,130
6,2,0,0,0,0,0,0,1,130
6,5,0,0,0,0,0,0,1,130
6,5,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,5,0,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,6,1,0,0,1,6,6,1,130
6,6,1,0,0,1,6,6,1,130
6,2,1,0,0,0,0,0,1,130
6,6,0,0,1,0,3,6,1,130
6,1,1,0,0,0,0,0,1,130
6,4,1,0,0,0,0,0,1,130
6,4,0,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,6,1,0,0,1,6,6,1,130
6,2,1,0,0,0,0,0,1,130
6,6,1,0,0,1,6,6,1,130
6,3,1,0,0,0,0,0,1,130
6,6,0,0,1,0,3,6,1,130
6,4,1,0,0,0,0,0,1,130
6,6,1,0,1,1,0,6,1,130
6,2,0,0,0,0,0,0,1,130
6,6,0,0,1,0,3,6,1,130
6,1,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,5,1,0,0,0,0,0,1,130
6,4,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,4,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,1,1,0,0,0,0,0,1,130
6,4,0,0,0,0,0,0,1,130
6,3,1,0,0,0,0,0,1,130
6,2,1,0,0,0,0,0,1,130
6,2,0,0,0,0,0,0,1,130
6,6,0,0,0,0,6,6,1,130
6,2,1,0,0,0,0,0,1,130
6,6,1,0,0,1,6,6,0,130
6,2,1,0,0,0,0,0,0,130
6,6,1,0,1,1,0,6,0,130
6,2,1,0,0,0,0,0,0,130
6,2,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,6,1,0,0,1,0,6,0,130
6,2,1,0,0,0,0,0,0,130
6,4,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,1,1,0,0,0,0,0,0,130
6,2,0,0,0,0,0,0,0,130
6,3,1,0,0,0,0,0,0,130
6,3,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,1,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,6,1,0,0,1,0,6,0,130
6,4,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,3,1,0,0,0,0,0,0,130
6,6,1,0,1,1,0,6,0,130
6,6,0,0,1,0,0,6,0,130
6,3,1,0,0,0,0,0,0,130
6,3,0,0,0,0,0,0,0,130
6,4,0,0,0,0,0,0,0,130
6,1,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,3,1,0,0,0,0,0,0,130
6,5,0,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,0,130
6,4,1,0,0,0,0,0,0,130
6,1,1,0,0,0,0,0,0,130
6,4,1,0,0,0,0,0,0,130
6,2,1,0,0,0,0,0,0,130
6,6,1,0,1,1,0,6,0,130
6,4,1,0,0,0,0,0,0,130
6,6,1,0,1,1,0,6,0,130
6,4,1,0,0,0,0,0,0,130
6,5,1,0,0,0,0,0,1,131
6,5,0,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,5,0,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,1,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,3,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,4,0,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,4,1,0,0,0,0,0,1,131
6,3,0,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,5,1,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,5,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,2,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,5,0,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,4,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,5,0,0,0,0,0,0,1,131
6,4,0,0,0,0,0,0,1,131
6,5,0,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,2,0,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,3,0,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,3,0,0,0,0,0,0,1,131
6,1,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,3,0,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,1,1,0,0,0,0,0,1,131
6,6,0,0,0,0,6,6,1,131
6,2,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,6,1,0,1,1,0,6,1,131
6,5,1,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,1,1,0,0,0,0,0,1,131
6,3,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,6,1,0,0,1,6,6,1,131
6,4,1,0,0,0,0,0,1,131
6,5,1,0,0,0,0,0,1,131
6,6,0,0,0,0,6,6,1,131
6,1,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,131
6,4,0,0,0,0,0,0,1,131
6,1,0,0,0,0,0,0,1,131
6,1,0,0,0,0,0,0,1,131
6,2,1,0,0,0,0,0,1,131
6,4,1,0,0,0,0,0,1,132
6,3,0,0,0,0,0,0,1,132
6,4,1,0,0,0,0,0,1,132
6,6,1,0,0,1,6,6,0,132
6,3,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,2,0,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,1,0,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,1,1,0,0,0,0,0,0,132
6,6,0,0,1,0,0,6,0,132
6,5,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,3,0,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,4,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,6,0,0,0,0,0,6,0,132
6,6,0,0,1,0,0,6,0,132
6,6,1,0,0,1,0,6,0,132
6,1,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,3,0,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,6,1,0,0,1,0,6,0,132
6,3,1,0,0,0,0,0,0,132
6,5,0,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,6,1,0,1,1,0,6,0,132
6,3,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,5,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,2,0,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,2,0,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,6,1,0,0,1,0,6,0,132
6,1,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,1,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,6,1,0,0,1,0,6,0,132
6,2,0,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,3,1,0,0,0,0,0,0,132
6,6,1,0,0,1,0,6,0,132
6,1,0,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,0,132
6,5,1,0,0,0,0,0,0,132
6,1,0,0,0,0,0,0,0,132
6,6,1,0,1,1,0,6,0,132
6,4,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,1,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,2,1,0,0,0,0,0,0,132
6,4,1,0,0,0,0,0,0,132
6,3,1,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,2,1,0,0,0,0,0,1,133
6,5,1,0,0,0,0,0,1,133
6,4,0,0,0,0,0,0,1,133
6,1,0,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,4,1,0,0,0,0,0,1,133
6,4,0,0,0,0,0,0,1,133
6,1,0,0,0,0,0,0,1,133
6,2,1,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,4,0,0,0,0,0,0,1,133
6,3,1,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,3,1,0,0,0,0,0,1,133
6,3,1,0,0,0,0,0,1,133
6,6,1,0,0,1,6,6,1,133
6,4,1,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,1,1,0,0,0,0,0,1,133
6,5,1,0,0,0,0,0,1,133
6,6,1,0,1,1,0,6,1,133
